web-scraper-order,web-scraper-start-url,link,link-href,name,price,capacity,interface,readspeed,writespeed,image-src
"1698420012-236","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1149954-dysk-ssd-crucial-1tb-m2-pcie-gen5-nvme-t700.html","Crucial 1TB M.2 PCIe Gen5 NVMe T700","919,00 zł","1000 GB","PCIe NVMe 5.0 x4","11700 MB/s","9500 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2023/6/pr_2023_6_15_13_37_16_420_00.jpg"
"1698420016-237","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1149956-dysk-ssd-crucial-4tb-m2-pcie-gen5-nvme-t700.html","Crucial 4TB M.2 PCIe Gen5 NVMe T700","3 099,00 zł","4000 GB","PCIe NVMe 5.0 x4","12400 MB/s","11800 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2023/6/pr_2023_6_15_13_37_16_420_00.jpg"
"1698420020-238","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1163933-dysk-ssd-adata-512gb-m2-pcie-gen4-nvme-legend-900.html","ADATA 512GB M.2 PCIe Gen4 NVMe LEGEND 900","189,00 zł","512 GB","PCIe NVMe 4.0 x4","6200 MB/s","2300 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2023/8/pr_2023_8_1_11_36_7_722_00.jpg"
"1698420023-239","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1189147-dysk-ssd-msi-4tb-m2-pcie-gen4-nvme-spatium-m461.html","MSI 4TB M.2 PCIe Gen4 NVMe Spatium M461","859,00 zł","4000 GB","PCIe NVMe 4.0 x4","5000 MB/s","4200 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2023/10/pr_2023_10_20_7_30_11_153_00.jpg"
"1698420026-240","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/429119-dysk-ssd-silicon-power-512gb-m2-sata-ssd-a55.html","Silicon Power 512GB M.2 SATA SSD A55","119,00 zł","512 GB","M.2 SATA","560 MB/s","530 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2018/5/pr_2018_5_11_18_33_34_617_00.jpg"
"1698420031-241","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/559342-dysk-ssd-transcend-512gb-m2-2242-sata-430s.html","Transcend 512GB M.2 2242 SATA 430S","179,00 zł","512 GB","M.2 SATA","560 MB/s","500 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2020/4/pr_2020_4_14_15_22_59_755_00.jpg"
"1698420037-242","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/622632-dysk-ssd-patriot-120gb-25-sata-ssd-burst-elite.html","Patriot 120GB 2,5"" SATA SSD BURST ELITE","61,99 zł","120 GB","2,5"" SATA","450 MB/s","320 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2021/1/pr_2021_1_29_12_14_30_906_00.jpg"
"1698420043-243","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/622637-dysk-ssd-patriot-480gb-25-sata-ssd-burst-elite.html","Patriot 480GB 2,5"" SATA SSD BURST ELITE","133,00 zł","480 GB","2,5"" SATA","450 MB/s","320 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2021/1/pr_2021_1_29_12_15_58_708_00.jpg"
"1698420047-244","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/662209-dysk-ssd-gigabyte-512gb-m2-pcie-nvme-m30.html","Gigabyte 512GB M.2 PCIe NVMe M30","145,00 zł","512 GB","PCIe NVMe 3.0 x4","3500 MB/s","2600 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2021/6/pr_2021_6_28_12_53_41_435_00.jpg"
"1698420052-245","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/734877-dysk-ssd-wd-500gb-m2-pcie-gen4-nvme-black-sn770.html","WD 500GB M.2 PCIe Gen4 NVMe Black SN770","269,00 zł","500 GB","PCIe NVMe 4.0 x4","5000 MB/s","4000 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2022/3/pr_2022_3_28_13_47_9_339_02.jpg"
"1698420057-246","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1053881-dysk-ssd-crucial-4tb-m2-pcie-gen4-nvme-p3-plus.html","Crucial 4TB M.2 PCIe Gen4 NVMe P3 Plus","1 019,00 zł","4000 GB","PCIe NVMe 4.0 x4","4800 MB/s","4100 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2022/7/pr_2022_7_5_13_46_22_669_00.jpg"
"1698420063-247","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1138157-dysk-ssd-adata-4tb-m2-pcie-gen4-nvme-legend-960-max.html","ADATA 4TB M.2 PCIe Gen4 NVMe LEGEND 960 MAX","1 239,00 zł","4000 GB","PCIe NVMe 4.0 x4","7400 MB/s","6800 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2023/4/pr_2023_4_19_9_54_28_538_05.jpg"
"1698420067-248","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1149955-dysk-ssd-crucial-2tb-m2-pcie-gen5-nvme-t700.html","Crucial 2TB M.2 PCIe Gen5 NVMe T700","1 699,00 zł","2000 GB","PCIe NVMe 5.0 x4","12400 MB/s","11800 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2023/6/pr_2023_6_15_13_37_16_420_00.jpg"
"1698420071-249","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1154619-dysk-ssd-crucial-1tb-m2-pcie-gen4-nvme-p5-plus-heatsink.html","Crucial 1TB M.2 PCIe Gen4 NVMe P5 Plus Heatsink","369,00 zł","1000 GB","PCIe NVMe 4.0 x4","6600 MB/s","5000 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2023/6/pr_2023_6_27_11_19_20_784_00.jpg"
"1698420075-250","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1171736-dysk-ssd-kingston-960gb-25-sata-dc600m.html","Kingston 960GB 2,5"" SATA DC600M","439,00 zł","960 GB","2,5"" SATA","560 MB/s","530 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2023/8/pr_2023_8_30_11_0_56_812_00.jpg"
"1698420080-251","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/474474-dysk-ssd-adata-512gb-m2-pcie-nvme-xpg-gammix-s11-pro.html","ADATA 512GB M.2 PCIe NVMe XPG GAMMIX S11 Pro","159,00 zł","512 GB","PCIe NVMe 3.0 x4","3350 MB/s","2350 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2019/1/pr_2019_1_21_12_56_16_525_01.jpg"
"1698420084-252","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/514432-dysk-ssd-team-group-128gb-25-sata-ssd-gx2.html","Team Group 128GB 2,5"" SATA SSD GX2","59,99 zł","128 GB","2,5"" SATA","500 MB/s","320 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2022/8/pr_2022_8_10_8_16_24_727_00.jpg"
"1698420089-253","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/559341-dysk-ssd-transcend-256gb-m2-2242-sata-mts-430s.html","Transcend 256GB M.2 2242 SATA MTS 430S","119,00 zł","256 GB","M.2 SATA","530 MB/s","400 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2020/4/pr_2020_4_14_15_22_59_755_00.jpg"
"1698420093-254","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/575325-dysk-ssd-patriot-256gb-25-sata-ssd-p210.html","Patriot 256GB 2,5"" SATA SSD P210","94,99 zł","256 GB","2,5"" SATA","500 MB/s","400 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2020/6/pr_2020_6_25_13_37_54_404_00.jpg"
"1698420098-255","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/691119-dysk-ssd-kingston-500gb-m2-pcie-gen4-nvme-fury-renegade.html","Kingston 500GB M.2 PCIe Gen4 NVMe Fury Renegade","249,00 zł","500 GB","PCIe NVMe 4.0 x4","7300 MB/s","3900 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2021/10/pr_2021_10_22_10_29_31_458_01.jpg"
"1698420102-256","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/714607-dysk-ssd-corsair-2tb-m2-pcie-gen4-nvme-mp600-pro-lpx.html","Corsair 2TB M.2 PCIe Gen4 NVMe MP600 Pro LPX","699,00 zł","2000 GB","PCIe NVMe 4.0 x4","7100 MB/s","6800 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2022/1/pr_2022_1_19_7_35_46_458_04.jpg"
"1698420106-257","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1069511-dysk-ssd-goodram-1tb-m2-pcie-nvme-px500-g2.html","GOODRAM 1TB M.2 PCIe NVMe PX500 G2","249,00 zł","1000 GB","PCIe NVMe 3.0 x4","2050 MB/s","1650 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2022/10/pr_2022_10_3_8_55_58_58_04.jpg"
"1698420111-258","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1078055-dysk-ssd-goodram-256gb-m2-pcie-nvme-px500-g2.html","GOODRAM 256GB M.2 PCIe NVMe PX500 G2","89,00 zł","256 GB","PCIe NVMe 3.0 x4","1850 MB/s","950 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2022/10/pr_2022_10_3_8_58_59_764_04.jpg"
"1698420115-259","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1111808-dysk-ssd-patriot-128gb-25-sata-ssd-p220.html","Patriot 128GB 2,5"" SATA SSD P220","68,99 zł","128 GB","2,5"" SATA","550 MB/s","480 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2023/1/pr_2023_1_26_9_19_30_266_00.jpg"
"1698420119-260","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1111810-dysk-ssd-patriot-512gb-25-sata-ssd-p220.html","Patriot 512GB 2,5"" SATA SSD P220","149,00 zł","512 GB","2,5"" SATA","550 MB/s","500 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2023/1/pr_2023_1_26_9_15_52_817_00.jpg"
"1698420124-261","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1130200-dysk-ssd-corsair-2tb-m2-pcie-gen4-nvme-mp600-core-xt.html","Corsair 2TB M.2 PCIe Gen4 NVMe MP600 Core XT","499,00 zł","2000 GB","PCIe NVMe 4.0 x4","5000 MB/s","4400 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2023/3/pr_2023_3_23_6_16_7_546_00.jpg"
"1698420128-262","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1139542-dysk-ssd-gigabyte-500gb-m2-pcie-nvme-2500e.html","Gigabyte 500GB M.2 PCIe NVMe 2500E","120,00 zł","500 GB","PCIe NVMe 3.0 x4","2300 MB/s","1500 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2023/5/pr_2023_5_31_11_28_5_876_00.jpg"
"1698420132-263","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1149899-dysk-ssd-msi-2tb-m2-pcie-gen4-nvme-spatium-m480-pro.html","MSI 2TB M.2 PCIe Gen4 NVMe Spatium M480 Pro","599,00 zł","2000 GB","PCIe NVMe 4.0 x4","7400 MB/s","7000 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2023/6/pr_2023_6_14_8_36_28_115_00.jpg"
"1698420135-264","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1171791-dysk-ssd-transcend-1tb-m2-2242-sata-430s.html","Transcend 1TB M.2 2242 SATA 430S","259,00 zł","1000 GB","M.2 SATA","560 MB/s","520 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2020/4/pr_2020_4_14_15_22_59_755_00.jpg"
"1698420139-265","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1173076-dysk-ssd-wd-2tb-25-sata-blue.html","WD 2TB 2,5"" SATA Blue","549,00 zł","2000 GB","2,5"" SATA","560 MB/s","520 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2023/8/pr_2023_8_30_11_27_27_423_00.jpg"
"1698420142-266","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1189577-dysk-ssd-samsung-1tb-m2-pcie-gen4-nvme-990-pro-heatsink.html","Samsung 1TB M.2 PCIe Gen4 NVMe 990 PRO Heatsink","389,00 zł","1000 GB","PCIe NVMe 4.0 x4","7450 MB/s","6900 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2023/10/pr_2023_10_23_13_25_37_663_05.jpg"
"1698420146-267","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/379825-dysk-ssd-adata-256gb-25-sata-ssd-ultimate-su800.html","ADATA 256GB 2,5"" SATA SSD Ultimate SU800","149,00 zł","256 GB","2,5"" SATA","560 MB/s","520 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2017/7/pr_2017_7_27_13_38_14_424.jpg"
"1698420151-268","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/405661-dysk-ssd-adata-120gb-25-sata-ssd-ultimate-su650.html","ADATA 120GB 2,5"" SATA SSD Ultimate SU650","62,99 zł","120 GB","2,5"" SATA","520 MB/s","320 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2018/1/pr_2018_1_26_16_2_2_328_02.jpg"
"1698420156-269","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/519265-dysk-ssd-transcend-1tb-25-sata-ssd-230s.html","Transcend 1TB 2,5"" SATA SSD 230S","279,00 zł","1024 GB","2,5"" SATA","560 MB/s","500 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2019/10/pr_2019_10_2_18_39_4_850_02.jpg"
"1698420161-270","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/523933-dysk-ssd-kingston-1tb-25-sata-ssd-kc600.html","Kingston 1TB 2,5"" SATA SSD KC600","415,00 zł","1000 GB","2,5"" SATA","550 MB/s","520 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2019/10/pr_2019_10_24_12_7_15_809_03.jpg"
"1698420166-271","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/575331-dysk-ssd-patriot-1tb-25-sata-ssd-p210.html","Patriot 1TB 2,5"" SATA SSD P210","229,00 zł","1000 GB","2,5"" SATA","520 MB/s","430 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2020/6/pr_2020_6_25_13_37_54_404_00.jpg"
"1698420171-272","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/623711-dysk-ssd-samsung-250gb-25-sata-ssd-870-evo.html","Samsung 250GB 2,5"" SATA SSD 870 EVO","179,00 zł","250 GB","2,5"" SATA","560 MB/s","530 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2021/1/pr_2021_1_25_12_40_53_262_00.jpg"
"1698420175-273","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1084381-dysk-ssd-corsair-2tb-m2-pcie-gen4-nvme-mp600-gs.html","Corsair 2TB M.2 PCIe Gen4 NVMe MP600 GS","599,00 zł","2000 GB","PCIe NVMe 4.0 x4","4800 MB/s","4500 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2022/10/pr_2022_10_24_8_35_30_191_03.jpg"
"1698420178-274","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1084385-dysk-ssd-corsair-2tb-m2-pcie-gen4-nvme-mp600-pro-nh.html","Corsair 2TB M.2 PCIe Gen4 NVMe MP600 Pro NH","649,00 zł","2000 GB","PCIe NVMe 4.0 x4","7000 MB/s","5700 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2022/10/pr_2022_10_24_8_42_4_709_03.jpg"
"1698420183-275","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1147119-dysk-ssd-goodram-500gb-m2-pcie-gen4-nvme-px600.html","GOODRAM 500GB M.2 PCIe Gen4 NVMe PX600","155,00 zł","500 GB","PCIe NVMe 4.0 x4","4700 MB/s","1700 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2023/5/pr_2023_5_26_12_46_41_589_00.jpg"
"1698420187-276","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1171786-dysk-ssd-transcend-1tb-m2-2230-pcie-nvme-300s.html","Transcend 1TB M.2 2230 PCIe NVMe 300S","349,00 zł","1000 GB","PCIe NVMe 3.0 x4","2000 MB/s","1650 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2023/8/pr_2023_8_30_12_29_21_264_00.jpg"
"1698420193-277","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/461049-dysk-ssd-adata-512gb-m2-pcie-nvme-xpg-sx8200-pro.html","ADATA 512GB M.2 PCIe NVMe XPG SX8200 Pro","159,00 zł","512 GB","PCIe NVMe 3.0 x4","3500 MB/s","2300 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2018/11/pr_2018_11_9_9_33_50_536_00.jpg"
"1698420197-278","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/523981-dysk-ssd-silicon-power-2tb-m2-pcie-nvme-a60.html","Silicon Power 2TB M.2 PCIe NVMe A60","379,00 zł","2000 GB","PCIe NVMe 3.0 x4","2200 MB/s","1600 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2019/10/pr_2019_10_24_12_59_10_923_00.jpg"
"1698420202-279","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/574536-dysk-ssd-goodram-960gb-25-sata-ssd-cl100-gen3.html","GOODRAM 960GB 2,5"" SATA SSD CL100 gen.3","205,00 zł","960 GB","2,5"" SATA","540 MB/s","460 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2020/6/pr_2020_6_19_14_19_31_719_00.jpg"
"1698420206-280","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/590727-dysk-ssd-lexar-128gb-25-sata-ssd-ns100.html","Lexar 128GB 2,5"" SATA SSD NS100","64,00 zł","128 GB","2,5"" SATA","520 MB/s","","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2020/9/pr_2020_9_21_9_26_2_138_02.jpg"
"1698420211-281","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/691114-dysk-ssd-kingston-4tb-m2-pcie-gen4-nvme-kc3000.html","Kingston 4TB M.2 PCIe Gen4 NVMe KC3000","1 599,00 zł","4096 GB","PCIe NVMe 4.0 x4","7000 MB/s","7000 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2021/10/pr_2021_10_22_9_57_17_88_01.jpg"
"1698420215-282","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/699980-dysk-ssd-transcend-480gb-m2-2242-sata-mts-420s.html","Transcend 480GB M.2 2242 SATA MTS 420S","139,00 zł","480 GB","M.2 SATA","530 MB/s","480 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2021/11/pr_2021_11_24_8_21_53_326_00.jpg"
"1698420219-283","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1084386-dysk-ssd-corsair-4tb-m2-pcie-gen4-nvme-mp600-pro-nh.html","Corsair 4TB M.2 PCIe Gen4 NVMe MP600 Pro NH","1 529,00 zł","4000 GB","PCIe NVMe 4.0 x4","7000 MB/s","6500 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2022/10/pr_2022_10_24_8_42_4_709_03.jpg"
"1698420224-284","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1147112-dysk-ssd-goodram-250gb-m2-pcie-gen4-nvme-px600.html","GOODRAM 250GB M.2 PCIe Gen4 NVMe PX600","129,00 zł","250 GB","PCIe NVMe 4.0 x4","3200 MB/s","1700 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2023/5/pr_2023_5_26_12_38_29_226_00.jpg"
"1698420228-285","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1171750-dysk-ssd-transcend-500gb-m2-2242-sata-425s.html","Transcend 500GB M.2 2242 SATA 425S","139,00 zł","500 GB","M.2 SATA","530 MB/s","480 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2023/8/pr_2023_8_30_9_49_6_789_00.jpg"
"1698420232-286","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1171780-dysk-ssd-transcend-512gb-m2-2242-pcie-nvme-400s.html","Transcend 512GB M.2 2242 PCIe NVMe 400S","179,00 zł","512 GB","PCIe NVMe 3.0 x4","2000 MB/s","900 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2023/8/pr_2023_8_30_11_55_23_930_00.jpg"
"1698420236-287","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1171795-dysk-ssd-transcend-4tb-25-sata-230s.html","Transcend 4TB 2,5"" SATA 230S","899,00 zł","4000 GB","2,5"" SATA","560 MB/s","520 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2019/10/pr_2019_10_2_18_39_4_850_02.jpg"
"1698420240-288","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/356332-dysk-ssd-kingston-240gb-25-sata-ssd-a400.html","Kingston 240GB 2,5"" SATA SSD A400","119,00 zł","240 GB","2,5"" SATA","500 MB/s","350 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2017/7/pr_2017_7_27_11_37_51_938.jpg"
"1698420244-289","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/455130-dysk-ssd-kingston-960gb-25-sata-ssd-a400.html","Kingston 960GB 2,5"" SATA SSD A400","259,00 zł","960 GB","2,5"" SATA","500 MB/s","450 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2017/7/pr_2017_7_27_14_31_9_714.jpg"
"1698420248-290","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/523976-dysk-ssd-silicon-power-256gb-m2-pcie-nvme-a60.html","Silicon Power 256GB M.2 PCIe NVMe A60","86,90 zł","256 GB","PCIe NVMe 3.0 x4","2200 MB/s","1600 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2019/10/pr_2019_10_24_12_45_11_598_00.jpg"
"1698420252-291","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/574531-dysk-ssd-goodram-240gb-25-sata-ssd-cl100-gen3.html","GOODRAM 240GB 2,5"" SATA SSD CL100 gen.3","92,99 zł","240 GB","2,5"" SATA","520 MB/s","400 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2020/6/pr_2020_6_19_14_19_31_719_00.jpg"
"1698420256-292","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1127577-dysk-ssd-msi-1tb-m2-pcie-nvme-spatium-m371.html","MSI 1TB M.2 PCIe NVMe Spatium M371","219,00 zł","1000 GB","PCIe NVMe 3.0 x4","2350 MB/s","1700 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2023/1/pr_2023_1_11_12_40_5_808_00.jpg"
"1698420260-293","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/581077-dysk-ssd-kioxia-500gb-m2-pcie-nvme-exceria.html","KIOXIA 500GB M.2 PCIe NVMe EXCERIA","145,00 zł","500 GB","PCIe NVMe 3.0 x4","1700 MB/s","1600 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2020/7/pr_2020_7_22_12_16_55_449_00.jpg"
"1698420264-294","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/635776-dysk-ssd-pny-1tb-m2-pcie-gen4-nvme-xlr8-cs3140.html","PNY 1TB M.2 PCIe Gen4 NVMe XLR8 CS3140","279,00 zł","1000 GB","PCIe NVMe 4.0 x4","7500 MB/s","5650 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2021/3/pr_2021_3_15_8_43_53_925_00.jpg"
